timestamp,value
"2020-01-09 19:35:00",1
"2020-01-09 20:05:00",2
"2020-01-09 20:35:00",2
"2020-01-09 20:40:00",3
"2020-01-09 20:45:00",3
"2020-01-09 21:00:00",2
"2020-01-09 21:10:00",2
"2020-01-09 21:15:00",1
"2020-01-09 21:20:00",1
"2020-01-09 21:30:00",1
"2020-01-09 21:40:00",2
"2020-01-09 22:50:00",1
"2020-01-09 23:05:00",1
"2020-01-09 23:10:00",1
"2020-01-09 23:15:00",1
"2020-01-09 23:30:00",1
"2020-01-09 23:35:00",2
"2020-01-09 23:40:00",2
"2020-01-10 00:10:00",1
"2020-01-10 00:30:00",1
"2020-01-10 01:00:00",1
"2020-01-10 01:10:00",2
"2020-01-10 01:15:00",1
"2020-01-10 01:20:00",1
"2020-01-10 01:35:00",2
"2020-01-10 02:45:00",1
"2020-01-10 03:15:00",1
"2020-01-10 03:25:00",2
"2020-01-10 03:30:00",2
"2020-01-10 03:50:00",1
"2020-01-10 05:00:00",1
"2020-01-10 05:10:00",1
"2020-01-10 05:25:00",1
"2020-01-10 05:30:00",2
"2020-01-10 05:35:00",1
"2020-01-10 05:40:00",4
"2020-01-10 06:10:00",2
"2020-01-10 06:25:00",3
"2020-01-10 06:30:00",3
"2020-01-10 06:35:00",1
"2020-01-10 06:40:00",1
"2020-01-10 06:55:00",1
"2020-01-10 07:15:00",2
"2020-01-10 07:20:00",1
"2020-01-10 07:25:00",2
"2020-01-10 07:30:00",1
"2020-01-10 07:35:00",1
"2020-01-10 07:40:00",1
"2020-01-10 08:00:00",4
"2020-01-10 08:05:00",1
"2020-01-10 08:10:00",1
"2020-01-10 08:35:00",1
"2020-01-10 08:50:00",1
"2020-01-10 09:00:00",2
"2020-01-10 09:05:00",1
"2020-01-10 09:15:00",1
"2020-01-10 09:30:00",1
"2020-01-10 09:35:00",1
"2020-01-10 09:45:00",1
"2020-01-10 10:00:00",2
"2020-01-10 10:05:00",2
"2020-01-10 10:15:00",3
"2020-01-10 10:30:00",2
"2020-01-10 10:55:00",1
"2020-01-10 11:00:00",2
"2020-01-10 11:20:00",1
"2020-01-10 11:30:00",1
"2020-01-10 11:35:00",1
"2020-01-10 11:45:00",1
"2020-01-10 11:50:00",1
"2020-01-10 12:00:00",2
"2020-01-10 12:05:00",1
"2020-01-10 12:10:00",1
"2020-01-10 12:15:00",1
"2020-01-10 12:20:00",1
"2020-01-10 12:25:00",3
"2020-01-10 12:30:00",1
"2020-01-10 12:40:00",2
"2020-01-10 12:45:00",1
"2020-01-10 13:00:00",2
"2020-01-10 13:15:00",3
"2020-01-10 13:35:00",1
"2020-01-10 13:45:00",2
"2020-01-10 13:55:00",2
"2020-01-10 14:00:00",1
"2020-01-10 14:10:00",1
"2020-01-10 14:25:00",2
"2020-01-10 14:30:00",1
"2020-01-10 14:40:00",1
"2020-01-10 14:50:00",2
"2020-01-10 14:55:00",1
"2020-01-10 15:15:00",1
"2020-01-10 15:20:00",1
"2020-01-10 15:40:00",1
"2020-01-10 16:00:00",2
"2020-01-10 16:05:00",1
"2020-01-10 16:10:00",1
"2020-01-10 16:15:00",2
"2020-01-10 16:20:00",1
"2020-01-10 16:30:00",1
"2020-01-10 16:35:00",2
"2020-01-10 16:50:00",1
"2020-01-10 16:55:00",2
"2020-01-10 17:10:00",1
"2020-01-10 17:30:00",1
"2020-01-10 17:40:00",1
"2020-01-10 17:50:00",1
"2020-01-10 18:00:00",1
"2020-01-10 18:10:00",2
"2020-01-10 18:25:00",1
"2020-01-10 19:00:00",2
"2020-01-10 19:10:00",1
"2020-01-10 19:20:00",1
"2020-01-10 19:30:00",2
"2020-01-10 19:35:00",2
"2020-01-10 19:50:00",1
"2020-01-10 19:55:00",1
"2020-01-10 20:00:00",1
"2020-01-10 20:10:00",1
"2020-01-10 20:15:00",1
"2020-01-10 20:20:00",1
"2020-01-10 20:30:00",1
"2020-01-10 20:35:00",1
"2020-01-10 20:40:00",2
"2020-01-10 20:50:00",1
"2020-01-10 20:55:00",1
"2020-01-10 21:00:00",3
"2020-01-10 21:45:00",2
"2020-01-10 21:50:00",1
"2020-01-10 22:00:00",1
"2020-01-10 22:05:00",2
"2020-01-10 22:20:00",2
"2020-01-10 22:35:00",1
"2020-01-10 23:00:00",1
"2020-01-10 23:05:00",3
"2020-01-10 23:10:00",1
"2020-01-10 23:30:00",1
"2020-01-10 23:35:00",1
"2020-01-11 00:10:00",1
"2020-01-11 00:50:00",1
