timestamp,value,anomaly_score
2020-01-03 18:25:00,10,0.0
2020-01-03 18:30:00,7,0.0
2020-01-03 18:35:00,7,0.0
2020-01-03 18:40:00,7,0.0
2020-01-03 18:45:00,8,0.0
2020-01-03 18:50:00,6,0.0
2020-01-03 18:55:00,7,0.0
2020-01-03 19:00:00,11,0.0
2020-01-03 19:05:00,7,0.0
2020-01-03 19:10:00,4,0.0
2020-01-03 19:15:00,12,0.0
2020-01-03 19:20:00,11,0.0
2020-01-03 19:25:00,6,0.0
2020-01-03 19:30:00,7,0.0
2020-01-03 19:35:00,7,0.0
2020-01-03 19:40:00,4,0.0
2020-01-03 19:45:00,8,0.0
2020-01-03 19:50:00,3,0.0
2020-01-03 19:55:00,5,0.0
2020-01-03 20:00:00,12,0.0
2020-01-03 20:05:00,7,0.0
2020-01-03 20:10:00,4,0.582448574949489
2020-01-03 20:15:00,9,0.7265014432942978
2020-01-03 20:20:00,10,0.7290293321270334
2020-01-03 20:25:00,11,0.7694360703119321
2020-01-03 20:30:00,15,0.8267143776055261
2020-01-03 20:35:00,9,0.8432642130201647
2020-01-03 20:40:00,6,0.6775558825195102
2020-01-03 20:45:00,2,0.5585598789493011
2020-01-03 20:50:00,4,0.7044063371050847
2020-01-03 20:55:00,5,0.6721148817496045
2020-01-03 21:00:00,9,0.6934926606237649
2020-01-03 21:05:00,4,0.645369208478469
2020-01-03 21:10:00,7,0.7023039042664503
2020-01-03 21:15:00,7,0.6206044237687329
2020-01-03 21:20:00,3,0.5634272753865784
2020-01-03 21:25:00,3,0.6635914804609094
2020-01-03 21:30:00,8,0.7439887362671377
2020-01-03 21:35:00,3,0.5967666659101123
2020-01-03 21:40:00,7,0.7306438134664617
2020-01-03 21:45:00,4,0.5788216059281177
2020-01-03 21:50:00,3,0.6381516768851827
2020-01-03 21:55:00,8,0.7442553254588773
2020-01-03 22:00:00,4,0.6132020052571607
2020-01-03 22:05:00,1,0.5988942794665258
2020-01-03 22:10:00,5,0.7426272333867134
2020-01-03 22:15:00,4,0.6258719684937684
2020-01-03 22:20:00,5,0.6725991155215968
2020-01-03 22:25:00,5,0.6419228538639781
2020-01-03 22:35:00,12,0.7212412262913945
2020-01-03 22:40:00,9,0.7957876876409126
2020-01-03 22:45:00,5,0.6618925265707136
2020-01-03 22:50:00,3,0.6084987543120121
2020-01-03 22:55:00,6,0.7157042921264137
2020-01-03 23:00:00,3,0.5759956053349342
2020-01-03 23:05:00,7,0.7306934986547345
2020-01-03 23:10:00,3,0.5651604076657701
2020-01-03 23:15:00,6,0.7156870455689802
2020-01-03 23:20:00,7,0.6338929038780176
2020-01-03 23:25:00,4,0.5807566438987662
2020-01-03 23:30:00,3,0.6377460907771079
2020-01-03 23:35:00,2,0.6437844954176438
2020-01-03 23:40:00,5,0.7233040023093308
2020-01-03 23:45:00,3,0.6086926989734794
2020-01-03 23:50:00,4,0.6828171917258687
2020-01-03 23:55:00,1,0.5986162499646622
2020-01-04 00:00:00,5,0.7433573651996876
2020-01-04 00:05:00,3,0.6087110008062986
2020-01-04 00:15:00,4,0.682924836122187
2020-01-04 00:20:00,5,0.6728397909555837
2020-01-04 00:25:00,2,0.5904385640840181
2020-01-04 00:30:00,4,0.7055492971971333
2020-01-04 00:35:00,5,0.6731770467181157
2020-01-04 00:40:00,3,0.6087786627223051
2020-01-04 00:45:00,1,0.6229985895874549
2020-01-04 00:50:00,4,0.724783591916242
2020-01-04 00:55:00,3,0.6378839999987242
2020-01-04 01:00:00,7,0.7308972941454251
2020-01-04 01:05:00,8,0.6339881221614981
2020-01-04 01:10:00,3,0.5985333394743849
2020-01-04 01:15:00,4,0.6824357405313609
2020-01-04 01:20:00,3,0.6379241053007946
2020-01-04 01:25:00,2,0.6439235741454186
2020-01-04 01:30:00,4,0.7053437493457108
2020-01-04 01:35:00,1,0.5984628240688427
2020-01-04 01:40:00,3,0.7046885386169247
2020-01-04 01:45:00,1,0.6227401759520504
2020-01-04 01:50:00,3,0.7047046554397263
2020-01-04 01:55:00,2,0.6437691902262933
2020-01-04 02:00:00,3,0.6859580272134448
2020-01-04 02:10:00,1,0.622535821322304
2020-01-04 02:15:00,5,0.7430126069454053
2020-01-04 02:20:00,4,0.625258775588654
2020-01-04 02:25:00,9,0.7267260601246127
2020-01-04 02:30:00,7,0.6931009492293625
2020-01-04 02:35:00,6,0.6097206111234806
2020-01-04 02:40:00,5,0.6070172420119109
2020-01-04 02:45:00,5,0.6415449051510753
2020-01-04 02:50:00,7,0.6698335881097796
2020-01-04 02:55:00,7,0.6221692694892855
2020-01-04 03:00:00,5,0.5955252170918003
2020-01-04 03:05:00,3,0.6084673525606962
2020-01-04 03:10:00,6,0.7162367942614201
2020-01-04 03:15:00,1,0.5402863243283047
2020-01-04 03:20:00,1,0.6609069843935771
2020-01-04 03:25:00,1,0.6609249650199136
2020-01-04 03:30:00,6,0.7599627766933537
2020-01-04 03:35:00,6,0.6211755585149644
2020-01-04 03:40:00,13,0.689425534037511
2020-01-04 03:45:00,9,0.8152444466690353
2020-01-04 03:50:00,3,0.6278670030027184
2020-01-04 03:55:00,3,0.6637906489757678
2020-01-04 04:00:00,7,0.7309831323351935
2020-01-04 04:05:00,3,0.5636196439411655
2020-01-04 04:10:00,5,0.7000637838468194
2020-01-04 04:15:00,2,0.5906982339538329
2020-01-04 04:20:00,4,0.7053132816723823
